"ID";"P03";"P05";"P06";"P07";"P08";"P09";"P10_1";"P10_2";"P11";"P12";"P13";"P14";"P15";"P16";"P17";"P18";"P18_A";"P19_1";"P19_2";"P19_3";"P19_4";"P20_1";"P20_2";"P20_3";"P20_4";"P20_5";"P21_1";"P21_2";"P21_3";"P21_4";"P21_5";"P21_6";"P22";"P23";"P24";"V05";"V07";"V08";"V09";"V09_A";"V09_B_1";"V09_B_2";"V09_B_3";"V09_B_4";"V09_B_97";"V10";"V11";"V12";"V12_A";"V13";"V14";"V14_A";"V14_B";"V14_C";"V14_D";"V14_F";"VD_REGIAO";"VD_IDADE";"VD_RACA";"VD_EDUCACAO";"VD_OCUPACAO";"VD_TRABALHO";"VD_RENDA";"VD_RELIGIAO";"VD_DOM_SIMPLES";"VD_PORTE";"POP_REGIAO_SEXO";"POP_REGIAO_IDADE";"POP_REGIAO_RACA";"POP_REGIAO_EDU";"POP_REGIAO_PORTE";"W1";"W2"
"1929";35;2;3;2;2;1;1;2;3;1;1;1;2;35;1;2;2;2;1;1;1;2;1;1;2;1;2;2;1;2;2;2;2;2;3;2;1;4;1;2;2;2;2;2;2;2;2;1;;4;97;2;3;1;;;3;2;1;4;2;2;97;3;1;2;33729345,155718;13215495,0630608;38434986,0707912;19056393,9532222;28682242,4740766;0,879264257922035;28999,801714008
"1930";41;3;5;4;4;2;2;2;5;1;1;1;3;41;1;6;6;2;2;1;1;2;1;2;2;1;1;2;2;2;1;2;2;3;4;1;5;2;1;2;2;2;2;2;2;1;;;1;1;2;2;2;1;;;4;4;4;2;1;1;1;1;1;2;12930544,5058041;4412989,44798431;214541,00367572;4158783,67245696;10940047,4281071;0,572897660758402;5053,96483067055
"1931";33;2;5;2;2;2;1;2;3;2;2;2;2;33;1;1;2;2;1;1;2;2;1;1;2;1;2;1;1;2;2;2;1;1;4;1;3;3;1;2;2;2;2;2;2;2;1;;1;4;2;2;3;2;2;9;3;1;3;3;1;1;1;3;2;2;39313715,0641353;16426598,6548108;26621802,0272178;23063521,2050712;28682242,4740766;0,331014460687054;15735,9998970848
"1932";41;2;1;4;1;2;97;2;3;1;2;2;2;41;2;;;2;2;1;1;2;1;1;1;2;2;1;2;2;2;1;1;1;4;2;1;2;2;2;2;2;2;2;2;2;2;2;;3;2;2;5;2;2;5;4;1;1;1;3;2;1;3;2;2;11713407,8682251;5477973,27518231;18888615,4929057;7704240,77803519;10940047,4281071;1,1457953215168;189786,351783362
"1933";31;2;3;4;2;2;2;2;4;2;1;2;2;31;2;;;2;1;1;2;2;1;2;2;1;2;1;1;1;2;2;2;1;3;2;1;3;2;2;2;2;2;2;2;1;;;1;4;3;2;5;2;2;4;3;1;1;2;1;1;2;3;2;3;33729345,155718;16426598,6548108;38434986,0707912;11106514,9869069;29495819,6060058;0,413451101452827;23378,0907866041
"1934";41;3;4;4;97;97;2;2;5;2;2;1;2;41;2;;;2;2;1;1;1;2;2;2;1;2;2;1;2;97;2;2;2;4;2;3;3;2;2;2;2;2;2;2;1;;;4;1;3;2;3;1;;;4;4;3;2;1;1;2;1;1;2;11713407,8682251;4412989,44798431;4529896,19224138;4158783,67245696;10940047,4281071;0,572897660758402;24789,492772232
"1935";16;2;5;2;2;1;1;1;4;1;1;1;2;16;1;2;2;2;1;1;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;3;4;2;2;2;2;2;2;2;1;;;7;2;3;2;4;1;;;1;2;3;4;1;1;2;2;1;3;6635351,59351707;2790858,56958486;10134655,0132459;2403297,95069104;3886501,53854705;0,343584990196337;4617,07854424415
"1936";53;2;4;2;2;2;2;1;3;1;1;1;2;53;;;;1;1;1;2;1;1;2;2;1;1;1;1;2;2;1;1;1;4;2;3;4;1;2;2;2;2;2;2;1;;;1;2;3;2;2;1;;;5;1;3;4;1;1;2;2;1;3;6106169,83467086;3337980,36993214;7038914,08024251;3304153,87534937;5238381,45095394;0,663829867443377;32335,5441059063
"1937";43;2;3;2;2;2;1;2;3;1;1;1;2;43;1;2;2;2;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;1;4;1;1;3;1;2;2;2;2;2;2;2;2;2;;5;3;2;2;1;;;4;5;1;3;3;2;2;3;1;1;12930544,5058041;6013776,57309264;18888615,4929057;6745263,54772842;9103462,815831;0,621399659513766;49685,7458273906
"1938";15;3;5;1;2;1;1;2;5;1;1;1;3;15;1;5;5;2;2;1;1;1;1;1;2;1;2;2;1;1;2;2;1;1;1;2;1;4;1;2;2;2;2;2;2;1;;;2;3;3;2;3;1;;;1;3;1;4;1;1;2;3;1;3;6635351,59351707;2476365,06361893;2438978,46931809;2403297,95069104;3886501,53854705;0,228902197239812;2089,67332790687
"1939";43;1;3;1;4;1;2;2;2;3;3;2;3;43;1;4;3;1;2;2;1;2;1;1;1;1;1;1;1;2;1;2;1;2;2;2;1;4;1;2;2;2;2;2;2;1;;;5;1;3;2;97;1;;;4;3;1;4;1;1;2;1;1;3;11713407,8682251;4413565,07719106;18888615,4929057;6035664,3758086;4600442,13009103;0,621399659513766;26854,4549980386
"1940";22;3;6;2;2;2;1;2;3;1;1;1;3;22;2;;;2;1;1;1;2;1;1;2;1;1;2;1;2;1;2;1;2;1;1;3;4;2;2;2;2;2;2;2;2;1;;3;1;97;2;3;2;1;9;2;1;3;4;1;1;97;1;2;3;24016636,1990366;12114338,2670676;28042475,6364488;6955158,89754272;10843662,275684;0,654514743884345;26765,1423235374
"1941";29;3;3;1;3;1;2;2;5;1;1;1;1;29;1;5;5;2;1;1;1;1;1;1;2;1;2;2;1;2;2;2;1;1;4;2;2;4;1;2;2;2;2;2;2;1;;;5;4;97;2;3;1;;;2;3;2;4;1;1;97;3;1;3;20650371,2362658;8139563,11841058;5260950,8213287;6955158,89754272;10843662,275684;0,749157828009131;8777,46903091804
"1942";31;3;6;2;1;2;2;2;5;2;2;2;2;31;1;3;2;2;2;1;2;2;1;2;2;1;1;1;1;2;2;2;2;1;4;1;3;3;2;2;2;2;2;2;2;1;;;5;2;97;2;4;2;4;1;3;3;3;2;1;1;97;2;2;2;39313715,0641353;13074442,5753399;26621802,0272178;11106514,9869069;28682242,4740766;2,8790831434758;104694,122701667
"1943";21;2;5;4;1;2;2;2;3;1;2;1;3;21;1;3;6;1;2;2;2;1;1;2;1;1;1;2;1;2;2;2;3;2;4;2;1;3;2;2;2;2;2;2;2;1;;;5;1;2;2;5;1;;;2;4;1;2;1;1;1;1;1;2;20650371,2362658;6803249,7668619;11020165,745746;6779182,58867662;14254145,2017422;0,992019904841994;20136,2324443171
"1944";32;2;5;3;1;2;1;2;3;1;1;1;2;32;1;2;4;1;2;1;2;2;1;2;2;1;1;2;1;2;1;1;2;2;3;1;2;3;1;2;2;2;2;2;2;1;;;1;2;2;2;3;1;;;3;2;2;3;1;1;1;2;1;3;39313715,0641353;13215495,0630608;7120100,46124758;23063521,2050712;29495819,6060058;1,01726553785469;44208,8899573484
"1945";16;2;4;2;1;1;1;2;3;1;1;1;1;16;1;6;2;2;2;1;1;1;1;2;2;1;2;2;1;2;2;2;1;1;4;1;3;3;1;2;2;2;2;2;2;1;;;5;3;2;2;5;1;;;1;3;3;3;1;1;1;3;1;2;7039177,41749923;2476365,06361893;10134655,0132459;4162214,51581537;5331736,77354466;0,687169980392674;40973,8621162988
"1946";41;2;7;3;1;97;2;2;3;97;3;3;2;41;1;7;7;2;2;2;1;1;1;2;2;1;1;2;1;2;1;2;2;1;4;1;1;2;1;2;2;2;2;2;2;1;;;5;1;2;2;2;1;;;4;5;1;2;1;1;1;1;1;2;12930544,5058041;6013776,57309264;18888615,4929057;4158783,67245696;10940047,4281071;2,41907896793224;126009,640797278
"1947";32;1;6;3;2;2;97;1;2;1;1;1;2;32;2;;;2;2;1;1;2;2;1;1;1;2;1;1;2;1;1;2;1;3;2;3;3;1;2;2;2;2;2;2;2;1;;1;1;4;2;4;1;;;3;2;3;3;1;1;3;1;1;1;33729345,155718;13215495,0630608;26621802,0272178;23063521,2050712;14864998,1397709;0,339088512618232;18983,6330076378
"1948";27;3;5;1;6;2;1;1;3;1;2;1;2;27;1;4;2;2;2;1;1;2;2;2;2;1;1;2;1;2;1;1;1;2;2;2;3;4;1;2;2;2;2;2;2;1;;;5;1;5;2;4;2;2;4;2;1;3;4;1;1;3;1;2;2;20650371,2362658;12114338,2670676;28042475,6364488;6955158,89754272;14254145,2017422;0,445522398427116;18527,9256218808
"1949";51;1;6;1;2;1;1;1;2;1;1;2;1;51;1;1;1;2;1;1;2;2;1;2;2;1;2;1;1;1;1;2;1;1;3;2;3;4;1;2;2;2;2;2;2;2;2;2;;4;97;2;2;2;1;1;5;1;3;4;3;2;97;3;2;3;6106169,83467086;3337980,36993214;7038914,08024251;3304153,87534937;5238381,45095394;0,447784121368303;21811,8284767661
"1950";24;2;4;3;1;3;2;2;3;1;2;2;2;24;1;5;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;3;3;1;2;2;2;2;2;2;1;;;5;2;3;2;2;2;1;1;2;1;3;3;1;1;2;2;2;1;24016636,1990366;12114338,2670676;28042475,6364488;12938473,1900709;19569199,9578762;0,492441024691407;105561,483252119
"1951";15;1;5;4;1;2;1;2;3;1;1;2;2;15;1;1;1;2;1;1;2;2;1;2;2;1;2;2;2;1;2;2;3;2;4;1;3;2;2;2;2;2;2;2;2;2;2;2;;2;97;2;4;2;2;97;1;1;3;1;3;2;97;2;2;3;7039177,41749923;4272340,37819496;10134655,0132459;4732924,51842699;3886501,53854705;0,457804394479624;49171,4484891247
"1952";43;3;5;3;1;2;97;2;5;2;1;1;2;43;1;1;2;2;1;1;1;2;1;2;2;1;2;1;1;2;2;2;2;1;4;1;1;2;1;2;2;2;2;2;2;2;2;2;;3;3;1;;;;;4;5;1;2;3;2;2;3;1;3;12930544,5058041;6013776,57309264;18888615,4929057;4158783,67245696;4600442,13009103;0,621399659513766;26098,5272052753
"1953";42;3;1;1;2;1;1;1;5;1;1;1;3;42;1;5;3;2;1;1;1;1;1;2;2;1;1;2;1;1;2;1;1;1;1;2;2;4;1;2;2;2;2;2;2;1;;;5;3;3;2;6;2;1;4;4;3;2;4;1;1;2;3;2;2;11713407,8682251;4413565,07719106;1010899,68520635;6035664,3758086;10940047,4281071;0,271394969689355;10090,9161361256
"1954";41;3;3;4;1;1;1;2;5;3;3;1;3;41;1;6;3;2;1;97;1;1;97;1;97;97;1;2;97;2;1;1;3;2;1;2;97;3;2;1;2;2;1;2;2;2;2;2;;2;2;1;;;;;4;5;1;2;3;2;1;2;1;3;11713407,8682251;6013776,57309264;18888615,4929057;4158783,67245696;4600442,13009103;0,60476974198306;24514,4245457122
"1955";29;3;5;4;1;2;2;2;3;1;1;1;2;29;1;3;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;4;1;2;3;2;2;2;2;2;2;2;2;1;;7;4;2;2;7;1;;;2;2;2;2;1;1;1;3;1;2;24016636,1990366;8602333,35355409;5260950,8213287;6779182,58867662;14254145,2017422;0,996219149593799;27806,2169595678
"1956";35;3;4;4;7;3;2;2;5;3;3;2;3;35;1;3;3;1;2;2;2;1;97;2;2;1;97;2;2;2;2;97;3;1;4;2;1;3;2;2;2;2;2;2;2;2;1;;7;1;97;2;3;2;1;4;3;4;1;2;1;1;97;1;2;2;33729345,155718;12274670,31592;38434986,0707912;11106514,9869069;28682242,4740766;1,83683746016064;72377,8774989804
"1957";33;3;3;2;3;1;1;2;3;1;1;1;2;33;1;2;1;2;1;1;1;1;1;1;2;1;2;2;1;97;2;2;1;1;4;1;1;4;1;2;2;2;2;2;2;2;2;2;;1;97;1;;;;;3;5;1;4;3;2;97;1;1;3;39313715,0641353;18051853,6107218;38434986,0707912;19056393,9532222;29495819,6060058;0,662028921374107;29302,5671815804
"1958";42;3;3;3;1;3;2;2;5;1;1;1;2;42;1;3;1;2;2;1;2;2;1;2;1;1;2;2;1;2;1;2;1;1;2;1;1;2;1;2;2;2;2;2;2;2;1;;3;2;2;1;;;;;4;4;1;2;1;1;1;2;1;3;12930544,5058041;4412989,44798431;18888615,4929057;4158783,67245696;4600442,13009103;0,621399659513766;26086,2035747103
"1959";35;3;1;2;2;2;2;2;5;1;2;3;2;35;1;2;3;2;1;1;2;1;1;1;2;1;2;2;2;2;1;2;2;2;4;1;3;4;1;2;2;2;2;2;2;2;2;1;;1;3;2;2;1;;;3;1;3;4;2;2;2;1;1;3;39313715,0641353;16426598,6548108;26621802,0272178;19056393,9532222;29495819,6060058;0,879264257922035;32427,5107693105
"1960";43;2;5;3;2;2;2;2;3;1;1;2;3;43;1;3;3;2;1;1;1;2;1;1;2;1;1;1;1;2;1;2;2;1;3;1;1;3;1;2;2;2;2;2;2;2;1;;7;3;2;2;2;2;1;1;4;2;1;3;1;1;1;3;2;2;12930544,5058041;4325648,00057885;18888615,4929057;6745263,54772842;10940047,4281071;0,874626743992432;52780,0717209816
"1961";15;2;1;2;1;2;2;2;3;1;1;1;2;15;1;6;5;2;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;1;3;1;3;2;1;2;2;2;2;2;2;2;2;2;;1;2;2;5;1;;;1;2;3;2;3;2;1;1;1;1;7039177,41749923;2790858,56958486;10134655,0132459;2376092,0260829;4456290,69892459;1,37341318343887;89928,2660086856
"1962";33;3;1;1;3;1;1;1;4;1;1;1;2;33;1;6;5;2;2;1;1;1;1;1;2;1;2;2;1;1;2;2;1;1;1;2;1;4;2;2;2;2;2;2;2;1;;;6;4;5;2;2;2;1;4;3;1;1;4;1;1;3;3;2;3;33729345,155718;16426598,6548108;38434986,0707912;19056393,9532222;29495819,6060058;0,662028921374107;29204,391654288
"1963";32;2;5;2;1;2;2;2;3;2;2;1;2;32;1;4;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;3;1;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;1;1;3;5;1;3;3;2;1;2;2;1;39313715,0641353;18051853,6107218;38434986,0707912;23063521,2050712;14864998,1397709;0,508632768927348;46461,474879415
"1964";15;3;3;2;2;1;2;2;3;1;1;1;3;15;1;3;6;1;1;1;1;97;2;1;1;1;1;1;1;1;1;97;2;1;1;2;3;2;2;2;2;2;2;2;2;2;2;1;;1;1;2;5;1;;;1;3;3;1;2;2;1;1;1;2;6635351,59351707;2476365,06361893;10134655,0132459;4732924,51842699;5331736,77354466;0,915608788959247;65108,3538695291
"1965";31;3;4;1;6;1;1;2;4;2;1;1;2;31;1;7;4;2;1;1;1;1;2;1;2;1;2;1;1;1;2;2;2;1;1;2;1;4;1;2;2;2;2;2;2;2;2;1;;4;2;2;2;1;;;3;2;1;4;2;2;1;3;1;3;33729345,155718;13215495,0630608;38434986,0707912;19056393,9532222;29495819,6060058;0,4798471905793;15830,1132483099
"1966";35;2;5;2;7;1;2;2;3;1;1;1;2;31;1;2;2;2;1;1;1;1;1;1;2;1;2;2;1;1;2;2;2;2;3;2;1;4;2;2;2;2;2;2;2;1;;;6;1;3;1;;;;;3;1;1;4;1;1;2;1;1;3;33729345,155718;16426598,6548108;38434986,0707912;19056393,9532222;29495819,6060058;0,551268135270436;24318,3492581423
"1967";43;2;5;1;2;3;1;2;2;2;3;1;3;43;1;6;5;2;2;1;1;1;1;1;2;1;2;2;1;2;2;2;1;1;3;2;1;4;1;2;2;2;2;2;2;1;;;2;1;5;2;2;1;;;4;4;1;4;1;1;3;1;1;2;11713407,8682251;4412989,44798431;18888615,4929057;6035664,3758086;10940047,4281071;0,621399659513766;22629,8539169413
"1968";32;1;1;4;2;2;2;2;3;1;1;1;3;32;2;;;2;1;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;4;2;1;3;1;2;2;2;2;2;2;2;2;2;;1;97;2;2;2;1;4;3;1;1;3;3;2;97;1;2;3;33729345,155718;16426598,6548108;38434986,0707912;23063521,2050712;29495819,6060058;0,508632768927348;28929,0504550457
"1969";33;1;1;2;2;2;1;2;2;2;3;1;2;33;1;3;2;2;2;1;1;2;2;1;2;1;1;2;1;2;1;2;1;2;3;2;1;4;1;2;2;2;2;2;2;1;;;4;1;4;2;4;1;;;3;5;1;4;1;1;3;1;1;1;33729345,155718;18051853,6107218;38434986,0707912;19056393,9532222;14864998,1397709;0,662028921374107;46132,7373675446
"1970";26;3;3;1;7;1;1;2;3;1;1;1;2;26;1;2;3;1;1;1;1;1;1;1;2;1;2;2;1;2;2;2;1;1;1;2;1;4;1;2;2;2;2;2;2;1;;;1;3;4;2;4;1;;;2;5;1;4;1;1;3;3;1;3;20650371,2362658;9007522,92940827;11020165,745746;6955158,89754272;10843662,275684;0,65572033611561;22902,9883571976
"1971";52;1;5;4;1;2;2;2;3;1;1;1;2;52;1;3;6;2;1;1;1;1;1;1;2;1;2;2;1;2;2;1;2;1;3;1;3;2;2;2;2;2;2;2;2;1;;;5;1;3;2;5;1;;;5;4;3;1;1;1;2;1;1;1;6786894,40292303;2178021,33998164;7038914,08024251;3904767,922918;4012685,55407314;4,61319434301246;477412,458285183
"1972";31;3;5;2;6;1;1;2;3;1;1;1;2;31;1;3;3;2;2;1;1;1;1;2;2;1;2;2;1;1;2;2;2;1;4;2;3;4;1;2;2;2;2;2;2;2;2;2;;2;2;2;4;2;2;4;3;1;3;4;3;2;1;2;2;1;33729345,155718;16426598,6548108;26621802,0272178;19056393,9532222;14864998,1397709;0,551268135270436;32008,1546956531
"1973";23;3;5;1;1;1;1;2;5;1;1;1;2;23;1;7;1;2;1;2;1;1;1;2;2;1;2;2;1;2;97;2;2;2;1;1;1;6;;2;2;2;2;2;2;1;;;1;1;3;2;2;1;;;2;4;1;4;1;1;2;1;1;2;24016636,1990366;6803249,7668619;11020165,745746;6955158,89754272;14254145,2017422;0,453686778091558;10722,4287885417
"1974";33;3;5;1;3;2;1;1;3;1;1;1;3;31;2;;;2;1;1;1;2;1;2;2;1;2;2;1;2;1;1;1;2;4;1;5;3;2;2;2;2;2;2;2;1;;;1;1;3;1;;;;;3;3;4;2;1;1;2;1;1;3;39313715,0641353;13074442,5753399;866171,66059673;11106514,9869069;29495819,6060058;0,523870983149803;8336,17194206168
"1975";43;2;7;3;7;2;2;2;4;1;1;1;2;43;1;4;5;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;1;1;3;1;2;2;2;2;2;2;1;;;3;1;3;2;3;1;;;4;4;1;3;1;1;2;1;1;3;12930544,5058041;4412989,44798431;18888615,4929057;6745263,54772842;4600442,13009103;1,04955209279092;57204,8856670127
"1976";41;2;6;4;1;2;1;2;1;97;2;1;2;41;1;6;3;2;1;1;1;2;1;97;97;1;2;1;1;97;2;1;3;1;2;1;1;4;1;2;2;2;2;2;2;2;1;;7;3;3;1;;;;;4;5;1;4;1;1;2;3;1;3;12930544,5058041;6013776,57309264;18888615,4929057;6035664,3758086;4600442,13009103;1,20953948396612;36816,3314605971
"1977";31;3;1;4;4;2;2;2;5;2;3;3;3;31;2;;;2;2;2;1;2;1;2;2;1;1;2;1;1;2;1;1;1;3;1;1;2;2;2;2;2;2;2;2;2;2;1;;1;97;2;8;1;;;3;1;1;1;2;2;97;1;1;1;39313715,0641353;16426598,6548108;38434986,0707912;19816630,074653;14864998,1397709;0,551268135270436;116337,552289168
"1978";33;3;4;2;2;1;1;2;3;1;1;1;2;25;2;;;1;2;1;1;1;1;2;2;1;1;1;1;1;1;2;2;2;4;1;1;2;2;2;2;2;2;2;2;2;2;2;;1;3;2;3;1;;;3;5;1;1;3;2;2;1;1;3;39313715,0641353;18051853,6107218;38434986,0707912;19816630,074653;29495819,6060058;3,4575484887887;449866,608853043
"1979";42;2;5;3;4;2;2;2;3;2;1;1;2;42;1;3;4;2;2;1;1;2;1;2;1;1;2;1;1;2;2;1;3;1;4;1;3;2;1;2;2;2;2;2;2;2;2;2;;1;2;2;2;1;;;4;4;3;2;3;2;1;1;1;2;12930544,5058041;4412989,44798431;4529896,19224138;4158783,67245696;10940047,4281071;1,145974068578;51378,180744822
"1980";29;3;6;1;2;1;2;2;3;1;1;1;3;29;1;3;6;2;2;1;1;1;1;1;2;1;2;2;2;2;2;97;1;1;3;2;3;3;1;1;2;2;2;1;2;2;2;2;;1;2;2;4;1;;;2;3;3;3;3;2;1;1;1;3;20650371,2362658;8139563,11841058;28042475,6364488;12938473,1900709;10843662,275684;5,99326262407305;165065,07435572
"1981";52;1;5;4;97;2;2;2;5;1;1;3;3;52;1;3;6;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;2;2;2;1;3;3;2;2;2;2;2;2;2;1;;;2;1;2;1;;;;;5;1;3;2;1;1;1;1;1;3;6786894,40292303;3337980,36993214;7038914,08024251;2120908,14236507;5238381,45095394;0,787122676322043;62794,8226151936
"1982";29;3;5;1;4;2;1;1;3;1;1;1;2;29;1;3;2;2;2;1;1;1;1;1;2;1;2;2;1;2;2;2;1;1;4;2;2;4;1;2;2;2;2;2;2;1;;;2;2;97;2;97;2;97;97;2;1;2;4;1;1;97;2;2;2;20650371,2362658;12114338,2670676;5260950,8213287;6955158,89754272;14254145,2017422;0,4981095747969;16713,1678592617
"1983";33;1;6;1;5;1;1;2;4;3;3;2;3;33;1;1;1;2;1;97;2;2;2;2;1;1;1;1;1;2;1;2;2;2;2;2;1;3;1;2;2;2;2;2;2;2;2;2;;5;2;1;;;;;3;5;1;3;3;2;1;3;1;3;33729345,155718;18051853,6107218;38434986,0707912;23063521,2050712;29495819,6060058;0,662028921374107;37159,217425102
"1984";23;3;5;2;1;1;2;2;5;1;1;1;3;23;1;1;1;1;1;2;2;1;1;1;2;1;2;2;1;2;2;2;2;2;97;1;1;1;;2;2;2;2;2;2;2;2;1;;2;2;2;4;1;;;2;3;1;1;2;2;1;2;1;3;24016636,1990366;8139563,11841058;11020165,745746;17994192,7590122;10843662,275684;0,453686778091558;24757,5803372272
"1985";32;2;5;1;2;1;1;1;2;1;1;1;2;32;1;4;4;1;2;1;1;1;1;1;1;1;2;2;1;1;2;2;1;1;1;1;3;3;1;2;2;2;2;2;2;2;1;;7;1;5;2;4;1;;;3;4;3;3;1;1;3;1;1;2;39313715,0641353;12274670,31592;26621802,0272178;23063521,2050712;28682242,4740766;0,406906215141878;13483,336862875
"1986";11;2;5;2;2;2;2;2;4;2;1;1;2;11;1;6;3;2;1;2;2;1;1;2;2;1;1;1;1;2;2;2;2;1;4;1;2;4;1;2;2;2;2;2;2;2;2;1;;97;97;2;1;2;1;4;1;1;2;4;2;2;97;97;2;3;7039177,41749923;4272340,37819496;947057,45446218;2403297,95069104;3886501,53854705;0,48065254897234;13334,9238767189
"1987";29;3;5;1;1;1;1;2;5;2;3;1;2;29;1;3;7;1;1;2;1;2;1;1;2;1;1;2;1;2;1;1;3;1;1;2;3;3;1;2;2;2;2;2;2;1;;;5;1;3;2;4;1;;;2;2;3;3;1;1;2;1;1;2;20650371,2362658;8602333,35355409;28042475,6364488;12938473,1900709;14254145,2017422;0,4981095747969;18780,6619786179
"1988";43;3;3;4;2;2;2;2;4;2;2;2;3;43;1;3;3;2;2;1;2;2;1;2;2;1;1;2;2;2;1;2;2;2;4;1;5;3;1;2;2;2;2;2;2;2;1;;1;1;1;2;2;1;;;4;3;4;3;1;1;1;1;1;2;12930544,5058041;4413565,07719106;214541,00367572;6745263,54772842;10940047,4281071;0,874626743992432;14743,8364834025
"1989";11;3;5;1;2;1;2;1;5;1;1;1;3;11;2;;;2;1;1;1;2;2;1;2;1;1;1;1;2;2;2;1;1;1;1;1;4;1;2;2;2;2;2;2;2;2;2;;1;2;1;;;;;1;3;1;4;3;2;1;1;1;3;7039177,41749923;2476365,06361893;2438978,46931809;2403297,95069104;3886501,53854705;0,620501575714669;7695,17640947556
"1990";29;2;5;2;5;3;2;2;3;3;3;1;3;52;1;6;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;3;2;2;3;3;2;2;2;2;2;2;2;2;2;2;;2;2;2;4;1;;;2;3;3;2;3;2;1;2;1;1;20650371,2362658;8139563,11841058;28042475,6364488;6779182,58867662;19569199,9578762;9,2365939492268;453230,012489169
"1991";25;2;3;2;7;3;1;2;5;3;3;1;97;25;1;3;97;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;2;2;2;1;1;4;1;2;2;2;2;2;2;2;2;2;;1;3;1;;;;;2;5;1;4;3;2;2;1;1;2;24016636,1990366;9007522,92940827;11020165,745746;6955158,89754272;14254145,2017422;0,561591784282807;40418,2504469137
"1992";15;3;5;3;5;2;97;2;5;1;1;1;2;15;1;2;1;2;1;1;1;2;1;2;2;1;1;1;1;2;2;1;2;2;4;2;3;3;1;2;2;2;2;2;2;1;;;5;1;97;2;4;1;;;1;4;3;3;1;1;97;1;1;2;6635351,59351707;1930609,47688079;10134655,0132459;4162214,51581537;5331736,77354466;0,457804394479624;41098,2783597555
"1993";31;3;1;2;1;2;2;2;3;1;1;1;3;31;1;3;5;2;2;2;1;2;1;2;2;1;1;2;1;2;2;1;2;1;4;1;3;3;1;2;2;2;2;2;2;1;;;2;1;3;2;4;2;1;1;3;2;3;3;1;1;2;1;2;2;39313715,0641353;13215495,0630608;26621802,0272178;23063521,2050712;28682242,4740766;0,275634067635218;9799,18902569891
"1994";23;1;6;2;2;2;1;2;3;1;1;1;2;23;1;4;2;2;1;1;2;1;1;2;2;1;2;97;1;2;97;1;1;2;2;1;1;4;1;2;2;2;2;2;2;1;;;5;2;3;2;4;2;2;1;2;1;1;4;1;1;2;2;2;2;24016636,1990366;12114338,2670676;11020165,745746;6955158,89754272;14254145,2017422;0,453686778091558;22439,53441912
"1995";29;2;6;1;4;2;1;1;5;1;1;1;2;29;1;2;2;2;1;1;2;2;2;2;1;1;2;1;1;1;2;2;1;2;2;2;1;4;1;2;2;2;2;2;2;1;;;1;1;3;2;4;1;;;2;4;1;4;1;1;2;1;1;2;20650371,2362658;6803249,7668619;11020165,745746;6955158,89754272;14254145,2017422;0,4981095747969;8270,34966338735
"1996";29;3;6;2;2;2;1;2;3;1;1;1;2;29;1;3;2;2;2;1;1;1;1;1;2;1;2;2;1;1;2;1;1;1;4;2;3;4;1;2;2;2;2;2;2;1;;;1;4;4;1;;;;;2;2;3;4;1;1;3;3;1;3;20650371,2362658;8602333,35355409;28042475,6364488;6955158,89754272;10843662,275684;0,4981095747969;6840,58381783398
"1997";35;1;4;1;4;1;2;2;5;1;1;1;3;35;1;2;1;2;1;2;2;2;2;2;2;2;1;1;1;2;1;1;1;2;2;2;3;3;1;2;2;2;2;2;2;1;;;5;2;5;1;;;;;3;2;3;3;1;1;3;2;1;3;33729345,155718;13215495,0630608;26621802,0272178;23063521,2050712;29495819,6060058;0,293088085974012;10250,926276085
"1998";35;2;1;2;2;2;2;2;4;1;1;1;2;35;1;3;2;2;2;2;1;2;1;2;2;1;1;2;1;2;2;2;2;1;4;1;3;3;1;2;2;2;2;2;2;1;;;1;2;3;2;2;1;;;3;2;3;3;1;1;2;2;1;2;39313715,0641353;13215495,0630608;26621802,0272178;23063521,2050712;28682242,4740766;1,75852851584407;62518,2274516347
"1999";35;3;3;3;2;2;1;2;4;2;2;1;2;35;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;2;1;2;2;2;2;2;1;3;1;2;2;2;2;2;2;1;;;1;5;3;2;5;1;;;3;2;1;3;1;1;2;3;1;2;33729345,155718;13215495,0630608;38434986,0707912;23063521,2050712;28682242,4740766;0,879264257922035;37389,8453933153
"2000";35;3;5;2;1;1;97;2;3;2;2;1;2;35;1;97;1;2;1;2;1;2;2;1;2;1;1;2;1;2;1;2;1;2;4;2;3;4;1;2;2;2;2;2;2;1;;;5;1;97;2;2;1;;;3;3;3;4;1;1;97;1;1;3;33729345,155718;13074442,5753399;26621802,0272178;19056393,9532222;29495819,6060058;1,75852851584407;49080,7882129118
